budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
29000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.theblindsidemovie.com/,22881,"[{""id"": 579, ""name"": ""american football""}, {""id"": 2393, ""name"": ""adoption""}, {""id"": 2470, ""name"": ""education""}, {""id"": 3551, ""name"": ""private school""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 155791, ""name"": ""american football player""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,The Blind Side,"Oversized African-American, Michael Oher, the teen from across the tracks and a broken home, has nowhere to sleep at age 16. Taken in by an affluent Memphis couple, Michael embarks on a remarkable rise to play for the NFL.",25.767395,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""Left Tackle Pictures"", ""id"": 12193}, {""name"": ""Zucker/Netter Productions"", ""id"": 12194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-11-20,309208309,129.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Based on the extraordinary true story,The Blind Side,7.2,1597
38000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 37, ""name"": ""Western""}]",http://www.truegritmovie.com/,44264,"[{""id"": 1872, ""name"": ""loss of father""}, {""id"": 2123, ""name"": ""father murder""}, {""id"": 5901, ""name"": ""texas ranger""}, {""id"": 7464, ""name"": ""alcoholism""}, {""id"": 10085, ""name"": ""betrayal""}]",en,True Grit,"Following the murder of her father by hired hand Tom Chaney, 14-year-old farm girl Mattie Ross sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find, a man with ""true grit,"" Reuben J. ""Rooster"" Cogburn. Mattie insists on accompanying Cogburn, whose drinking, sloth, and generally reprobate character do not augment her faith in him. Against his wishes, she joins him in his trek into the Indian Nations in search of Chaney. They are joined by Texas Ranger LaBoeuf, who wants Chaney for his own purposes. The unlikely trio find danger and adventure on the journey, and each has his or her ""grit"" tested.",49.292384,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Mike Zoss Productions"", ""id"": 2092}, {""name"": ""Skydance Productions"", ""id"": 6277}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-12-22,252276927,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Punishment Comes One Way or Another.,True Grit,7.2,1668
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.devilwearspradamovie.com/,350,"[{""id"": 90, ""name"": ""paris""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 917, ""name"": ""journalism""}, {""id"": 1854, ""name"": ""world of fasion""}, {""id"": 3486, ""name"": ""fashion journal""}, {""id"": 3487, ""name"": ""assistant""}, {""id"": 3488, ""name"": ""job entrant""}, {""id"": 3489, ""name"": ""job interview""}, {""id"": 4222, ""name"": ""editor-in-chief""}]",en,The Devil Wears Prada,The Devil Wears Prada is about a young journalist who moves to New York to work in the fashion industry. Her boss however is extremely demanding and cruel and won’t let her succeed if she doesn’t fit into the high class elegant look of their magazine when all she really wants to be a good journalist.,83.893257,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Major Studio Partners"", ""id"": 445}, {""name"": ""Peninsula Films"", ""id"": 682}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-06-30,326551094,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Meet Andy Sachs. A million girls would kill to have her job. She's not one of them.,The Devil Wears Prada,7.0,3088
35000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,2118,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 703, ""name"": ""detective""}, {""id"": 1366, ""name"": ""shotgun""}, {""id"": 10326, ""name"": ""morgue""}, {""id"": 11314, ""name"": ""f word""}, {""id"": 11925, ""name"": ""domestic violence""}, {""id"": 13092, ""name"": ""corpse""}, {""id"": 14536, ""name"": ""crime""}, {""id"": 33518, ""name"": ""district attorney""}, {""id"": 157325, ""name"": ""bandage""}, {""id"": 162262, ""name"": ""movie star""}, {""id"": 163335, ""name"": ""man with glasses""}, {""id"": 167145, ""name"": ""knife in thigh""}, {""id"": 167149, ""name"": ""good cop bad cop""}, {""id"": 167159, ""name"": ""switchblade""}, {""id"": 167164, ""name"": ""call girl""}, {""id"": 208611, ""name"": ""1950s""}, {""id"": 228495, ""name"": ""falsifying""}]",en,L.A. Confidential,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.,24.860326,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Wolper Organization"", ""id"": 2428}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-09-19,126216940,138.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Everything is suspect... Everyone is for sale... And nothing is what it seems.,L.A. Confidential,7.7,1310
1800000,"[{""id"": 27, ""name"": ""Horror""}]",,377,"[{""id"": 1468, ""name"": ""child murderer""}, {""id"": 2116, ""name"": ""sleep""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 18029, ""name"": ""trapped""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 157418, ""name"": ""boiler room""}, {""id"": 163841, ""name"": ""booby trap""}, {""id"": 170383, ""name"": ""disfigurement""}, {""id"": 171814, ""name"": ""medical test""}, {""id"": 225209, ""name"": ""dreams""}]",en,A Nightmare on Elm Street,"Teenagers in a small town are dropping like flies, apparently in the grip of mass hysteria causing their suicides. A cop's daughter, Nancy Thompson (Heather Langenkamp) traces the cause to child molester Fred Krueger (Robert Englund), who was burned alive by angry parents many years before. Krueger has now come back in the dreams of his killers' children, claiming their lives as his revenge. Nancy and her boyfriend, Glen (Johnny Depp), must devise a plan to lure the monster out of the realm of nightmares and into the real world...",38.204158,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Smart Egg Pictures"", ""id"": 1531}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1984-11-14,25504513,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"If Nancy Doesn't Wake Up Screaming, She Won't Wake Up At All!",A Nightmare on Elm Street,7.2,1180
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,140823,"[{""id"": 5565, ""name"": ""biography""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 13028, ""name"": ""writer""}, {""id"": 179429, ""name"": ""moviemaking""}]",en,Saving Mr. Banks,Author P.L. Travers travels from London to Hollywood as Walt Disney Pictures adapts her novel Mary Poppins for the big screen.,31.957947,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Ruby Films"", ""id"": 2054}, {""name"": ""Essential Media & Entertainment"", ""id"": 6747}, {""name"": ""Hopscotch Features"", ""id"": 21079}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-11-16,112544580,125.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Where her book ended, their story began.",Saving Mr. Banks,7.3,1226
35000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,9366,"[{""id"": 1568, ""name"": ""undercover""}, {""id"": 2148, ""name"": ""colombia""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 11578, ""name"": ""mobster""}, {""id"": 11719, ""name"": ""dirty cop""}, {""id"": 167715, ""name"": ""informant""}, {""id"": 177554, ""name"": ""stealing money""}, {""id"": 177555, ""name"": ""marriage counselor""}, {""id"": 177565, ""name"": ""shaving cream""}, {""id"": 177571, ""name"": ""playing cards""}]",en,Donnie Brasco,An FBI undercover agent infilitrates the mob and finds himself identifying more with the mafia life at the expense of his regular one.,40.370442,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Mark Johnson Productions"", ""id"": 2604}, {""name"": ""Phoenix Pictures"", ""id"": 11317}, {""name"": ""Baltimore Pictures"", ""id"": 11407}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-02-27,41954997,127.0,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,Based on a true story.,Donnie Brasco,7.4,1147
35000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",http://www.thepianistmovie.com/,423,"[{""id"": 30, ""name"": ""individual""}, {""id"": 836, ""name"": ""resistance""}, {""id"": 1224, ""name"": ""radio station""}, {""id"": 1327, ""name"": ""war crimes""}, {""id"": 1465, ""name"": ""loss of family""}, {""id"": 1468, ""name"": ""child murderer""}, {""id"": 1899, ""name"": ""hunger""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 1968, ""name"": ""prisoners of war""}, {""id"": 2156, ""name"": ""homeland""}, {""id"": 2428, ""name"": ""deportation""}, {""id"": 2430, ""name"": ""hiding place""}, {""id"": 2431, ""name"": ""ghetto riot""}, {""id"": 2433, ""name"": ""jew persecution""}, {""id"": 2434, ""name"": ""liberation""}, {""id"": 2435, ""name"": ""warsaw ghetto""}, {""id"": 2436, ""name"": ""polish resistance""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5783, ""name"": ""classical music""}, {""id"": 11102, ""name"": ""panzer""}, {""id"": 14743, ""name"": ""pianist""}]",en,The Pianist,The Pianist is a film adapted from the biography of Wladyslaw Szpilman. A Jewish-Polish pianist who during the second world war lived and hid miraculously in Warsaw after having gone through a terrible tragedy. A film from Roman Polanski.,50.587541,"[{""name"": ""Bac Films"", ""id"": 208}, {""name"": ""Canal+Polska"", ""id"": 250}, {""name"": ""Heritage Films"", ""id"": 260}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Agencja Produkcji Filmowej"", ""id"": 266}, {""name"": ""Beverly Detroit"", ""id"": 267}, {""name"": ""FilmFernsehFonds Bayern"", ""id"": 268}, {""name"": ""Filmboard Berlin-Brandenburg (FBB)"", ""id"": 269}, {""name"": ""Mainstream S.A."", ""id"": 271}, {""name"": ""R.P. Productions"", ""id"": 355}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Filmf\u00f6rderungsanstalt (FFA)"", ""id"": 4247}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Interscope Communications"", ""id"": 10201}, {""name"": ""Telewizja Polska (TVP)"", ""id"": 19150}, {""name"": ""Runteam"", ""id"": 31087}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""PL"", ""name"": ""Poland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2002-09-24,120072577,150.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Music was his passion. Survival was his masterpiece.,The Pianist,8.0,1864
34000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",http://themazerunnermovie.com/,198663,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 2158, ""name"": ""maze""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 11469, ""name"": ""memory loss""}, {""id"": 15261, ""name"": ""erased memory""}, {""id"": 18029, ""name"": ""trapped""}, {""id"": 162988, ""name"": ""dystopic future""}, {""id"": 204967, ""name"": ""runner""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,The Maze Runner,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",131.815575,"[{""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Gotham Group"", ""id"": 3672}, {""name"": ""Dayday Films"", ""id"": 8569}, {""name"": ""Temple Hill Entertainment"", ""id"": 12292}, {""name"": ""TSG Entertainment"", ""id"": 22213}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-09-10,348319861,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Run - Remember - Survive,The Maze Runner,7.0,5371
34000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,228205,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 9082, ""name"": ""art student""}, {""id"": 155291, ""name"": ""cowboy""}, {""id"": 158591, ""name"": ""injury""}, {""id"": 190078, ""name"": ""bull riding""}, {""id"": 191100, ""name"": ""romantic drama""}, {""id"": 206298, ""name"": ""young adult""}]",en,The Longest Ride,The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.,41.946523,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Temple Hill Entertainment"", ""id"": 12292}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-04-09,63013281,128.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Two couples. Two love stories. One epic tale.,The Longest Ride,7.3,1064
32350000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,1892,"[{""id"": 526, ""name"": ""rebel""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 2280, ""name"": ""emperor""}, {""id"": 2902, ""name"": ""space battle""}, {""id"": 5144, ""name"": ""matter of life and death""}, {""id"": 9831, ""name"": ""spaceship""}, {""id"": 10013, ""name"": ""death star""}, {""id"": 10014, ""name"": ""jabba the hutt""}, {""id"": 10015, ""name"": ""ewoks""}, {""id"": 10527, ""name"": ""jedi""}, {""id"": 161176, ""name"": ""space opera""}]",en,Return of the Jedi,"As Rebel leaders map their strategy for an all-out attack on the Emperor's newer, bigger Death Star. Han Solo remains frozen in the cavernous desert fortress of Jabba the Hutt, the most loathsome outlaw in the universe, who is also keeping Princess Leia as a slave girl. Now a master of the Force, Luke Skywalker rescues his friends, but he cannot become a true Jedi Knight until he wages his own crucial battle against Darth Vader, who has sworn to win Luke over to the dark side of the Force.",46.509071,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1983-05-23,572700000,135.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Empire Falls...,Return of the Jedi,7.9,4665
32000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",http://www.enterthesourcecode.com/,45612,"[{""id"": 258, ""name"": ""bomb""}, {""id"": 1284, ""name"": ""identity""}, {""id"": 2486, ""name"": ""fantasy""}, {""id"": 2532, ""name"": ""bomber""}, {""id"": 3301, ""name"": ""suspicion""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 9887, ""name"": ""surrealism""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 14605, ""name"": ""helicopter pilot""}]",en,Source Code,"Decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, discovering he's involved in a mission to find the bomber of a Chicago commuter train. He learns he's part of a top-secret experimental program that enables him to experience the final 8 minutes of another person's life. Colter re-lives the train incident over and over again, gathering more clues each time. But can he discover who is responsible for the attack before the next one happens?",59.19888,"[{""name"": ""The Mark Gordon Company"", ""id"": 1557}, {""name"": ""Vendome Pictures"", ""id"": 7460}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-03-30,147332697,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Make Every Second Count,Source Code,7.1,2699
31500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",http://www.apocalypsenow.com,28,"[{""id"": 1008, ""name"": ""guerrilla""}, {""id"": 1261, ""name"": ""river""}, {""id"": 2956, ""name"": ""vietnam""}, {""id"": 2959, ""name"": ""vietcong""}, {""id"": 2960, ""name"": ""cambodia""}, {""id"": 6092, ""name"": ""army""}, {""id"": 6255, ""name"": ""insanity""}, {""id"": 10148, ""name"": ""tribe""}, {""id"": 10403, ""name"": ""green beret""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 12332, ""name"": ""apocalypse""}, {""id"": 34079, ""name"": ""death""}, {""id"": 177275, ""name"": ""napalm""}]",en,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",49.973462,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Zoetrope Studios"", ""id"": 26663}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1979-08-15,89460381,153.0,"[{""iso_639_1"": ""km"", ""name"": """"}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""vi"", ""name"": ""Ti\u1ebfng Vi\u1ec7t""}]",Released,This is the end...,Apocalypse Now,8.0,2055
